"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","orig.id"
"189",2023,5,11,1514,1448,26,1654,1630,24,"B6",797,"N503JB","LGA","BNA",108,764,14,48,2023-05-11 14:00:00,"161145"
"190",2023,2,27,945,950,-5,1050,1118,-28,"9E",1452,"N304PQ","JFK","SYR",47,209,9,50,2023-02-27 09:00:00,"68501"
"191",2023,12,20,2211,2150,21,43,56,-13,"B6",367,"N562JB","JFK","PBI",133,1028,21,50,2023-12-20 21:00:00,"424756"
"192",2023,3,14,2033,2014,19,2232,2220,12,"DL",1006,"N945AT","EWR","DTW",73,488,20,14,2023-03-14 20:00:00,"88162"
"193",2023,8,30,1645,1629,16,1838,1857,-19,"UA",572,"N497UA","LGA","DEN",216,1620,16,29,2023-08-30 16:00:00,"293683"
"194",2023,7,16,623,629,-6,836,756,40,"UA",773,"N437UA","LGA","ORD",109,733,6,29,2023-07-16 06:00:00,"239588"
"195",2023,3,31,915,915,0,1206,1219,-13,"UA",844,"N23708","EWR","JAC",264,1874,9,15,2023-03-31 09:00:00,"109260"
"196",2023,6,13,1106,1113,-7,1246,1308,-22,"YX",1374,"N402YX","LGA","CMH",85,479,11,13,2023-06-13 11:00:00,"201296"
"197",2023,8,25,650,654,-4,830,831,-1,"AA",262,"N959AN","EWR","ORD",113,719,6,54,2023-08-25 06:00:00,"287190"
"198",2023,9,1,1734,1734,0,2007,2029,-22,"AA",203,"N406AN","EWR","DFW",181,1372,17,34,2023-09-01 17:00:00,"296266"
"199",2023,1,5,1753,1800,-7,1954,2037,-43,"UA",956,"N838UA","LGA","DEN",217,1620,18,0,2023-01-05 18:00:00,"4560"
"200",2023,4,3,1731,1729,2,2103,2039,24,"AA",226,"N953AN","JFK","MIA",145,1089,17,29,2023-04-03 17:00:00,"113464"
"201",2023,9,25,1327,1330,-3,1431,1439,-8,"B6",37,"N266JB","JFK","SYR",44,209,13,30,2023-09-25 13:00:00,"324158"
"202",2023,2,19,1609,1555,14,1851,1857,-6,"B6",682,"N375JB","EWR","MCO",137,937,15,55,2023-02-19 15:00:00,"58855"
"203",2023,1,8,2018,2025,-7,2242,2248,-6,"YX",1239,"N725YX","EWR","CVG",110,569,20,25,2023-01-08 20:00:00,"7685"
"204",2023,5,25,847,900,-13,1158,1210,-12,"AS",131,"N516AS","EWR","SFO",332,2565,9,0,2023-05-25 09:00:00,"178064"
"205",2023,1,23,1451,1500,-9,1702,1730,-28,"B6",895,"N3044J","JFK","MCI",160,1113,15,0,2023-01-23 15:00:00,"25525"
"206",2023,6,11,1704,1429,155,1902,1630,152,"UA",383,"N801UA","EWR","CLT",90,529,14,29,2023-06-11 14:00:00,"199223"
"207",2023,3,20,1828,1815,13,2141,2142,-1,"UA",453,"N2747U","EWR","SFO",345,2565,18,15,2023-03-20 18:00:00,"95797"
"208",2023,10,28,1326,1330,-4,1643,1638,5,"UA",711,"N78009","EWR","SFO",351,2565,13,30,2023-10-28 13:00:00,"363358"
"209",2023,4,28,1114,1117,-3,1301,1315,-14,"YX",1537,"N875RW","LGA","CMH",80,479,11,17,2023-04-28 11:00:00,"144698"
"210",2023,2,13,1823,1830,-7,2140,2206,-26,"B6",66,"N979JT","JFK","LAX",347,2475,18,30,2023-02-13 18:00:00,"51627"
"211",2023,1,18,1911,1859,12,2211,2208,3,"DL",501,"N340DN","LGA","PBI",138,1035,18,59,2023-01-18 18:00:00,"19921"
"212",2023,10,17,920,930,-10,1029,1037,-8,"B6",827,"N267JB","LGA","ACK",37,202,9,30,2023-10-17 09:00:00,"350138"
"213",2023,7,23,929,930,-1,1044,1057,-13,"B6",499,"N318JB","JFK","BUF",51,301,9,30,2023-07-23 09:00:00,"248134"
"214",2023,5,7,1848,1849,-1,2046,2111,-25,"YX",1590,"N223JQ","LGA","CLT",84,544,18,49,2023-05-07 18:00:00,"156208"
"215",2023,11,15,1649,1659,-10,1857,1918,-21,"YX",1397,"N113HQ","LGA","TYS",104,647,16,59,2023-11-15 16:00:00,"384633"
"216",2023,7,30,600,600,0,826,840,-14,"WN",49,"N8877Q","LGA","HOU",182,1428,6,0,2023-07-30 06:00:00,"256231"
"217",2023,8,5,1207,1215,-8,1410,1429,-19,"UA",576,"N73283","LGA","DEN",224,1620,12,15,2023-08-05 12:00:00,"263996"
"218",2023,10,2,1534,1524,10,1649,1652,-3,"NK",554,"N945NK","EWR","BNA",104,748,15,24,2023-10-02 15:00:00,"332842"
"219",2023,4,20,850,835,15,1211,1159,12,"DL",306,"N3756","JFK","SAN",342,2446,8,35,2023-04-20 08:00:00,"134398"
"220",2023,12,6,832,836,-4,1107,1157,-50,"DL",235,"N134DU","JFK","DFW",172,1391,8,36,2023-12-06 08:00:00,"407869"
"221",2023,5,29,606,615,-9,858,920,-22,"UA",245,"N892UA","EWR","AUS",192,1504,6,15,2023-05-29 06:00:00,"182637"
"222",2023,8,28,657,700,-3,946,955,-9,"DL",169,"N1200K","JFK","LAX",313,2475,7,0,2023-08-28 07:00:00,"290589"
"223",2023,3,1,1733,1729,4,2036,2039,-3,"UA",615,"N27252","EWR","RSW",151,1068,17,29,2023-03-01 17:00:00,"71722"
"224",2023,7,6,1620,1534,46,1757,1709,48,"UA",569,"N12221","EWR","ORD",112,719,15,34,2023-07-06 15:00:00,"228598"
"225",2023,12,18,1929,1929,0,2228,2223,5,"B6",415,"N976JT","JFK","LAS",304,2248,19,29,2023-12-18 19:00:00,"422105"
"226",2023,3,19,1113,1100,13,1456,1448,8,"DL",108,"N703TW","JFK","SFO",361,2586,11,0,2023-03-19 11:00:00,"93905"
"227",2023,10,24,854,900,-6,1034,1049,-15,"OO",1226,"N251SY","JFK","PIT",67,340,9,0,2023-10-24 09:00:00,"358273"
"228",2023,3,2,755,800,-5,938,918,20,"AA",770,"N808AW","LGA","DCA",81,214,8,0,2023-03-02 08:00:00,"72277"
"229",2023,1,26,1003,1000,3,1636,1605,31,"HA",22,"N370HA","JFK","HNL",650,4983,10,0,2023-01-26 10:00:00,"29082"
"230",2023,8,10,911,915,-4,1053,1113,-20,"9E",1265,"N923XJ","JFK","CLE",72,425,9,15,2023-08-10 09:00:00,"269648"
"231",2023,5,27,2209,2119,50,25,2359,26,"B6",464,"N632JB","JFK","JAX",106,828,21,19,2023-05-27 21:00:00,"181388"
"232",2023,3,17,1546,1526,20,1846,1849,-3,"DL",655,"N361DN","JFK","FLL",157,1069,15,26,2023-03-17 15:00:00,"91970"
"233",2023,9,18,553,600,-7,706,734,-28,"AA",542,"N986NN","LGA","ORD",105,733,6,0,2023-09-18 06:00:00,"315039"
"234",2023,11,27,1238,1155,43,1441,1402,39,"G4",489,"207NV","EWR","TYS",105,631,11,55,2023-11-27 11:00:00,"397702"
"235",2023,9,1,1716,1725,-9,1902,1916,-14,"YX",1302,"N423YX","JFK","CLE",76,425,17,25,2023-09-01 17:00:00,"296245"
"236",2023,4,18,1526,1530,-4,1652,1700,-8,"YX",1018,"N641RW","EWR","PIT",62,319,15,30,2023-04-18 15:00:00,"132287"
"237",2023,9,22,657,659,-2,833,840,-7,"AA",967,"N749US","LGA","RDU",72,431,6,59,2023-09-22 06:00:00,"320194"
"238",2023,8,18,1655,1700,-5,1851,1900,-9,"YX",963,"N418YX","LGA","DSM",155,1031,17,0,2023-08-18 17:00:00,"279657"
"239",2023,4,6,712,705,7,1012,1024,-12,"DL",496,"N106DN","LGA","MIA",146,1096,7,5,2023-04-06 07:00:00,"116614"
"240",2023,12,30,1753,1800,-7,2045,2140,-55,"UA",153,"N19130","EWR","SFO",329,2565,18,0,2023-12-30 18:00:00,"434295"
"241",2023,1,10,627,635,-8,813,827,-14,"YX",1734,"N209JQ","LGA","CMH",78,479,6,35,2023-01-10 06:00:00,"9186"
"242",2023,4,27,1301,1300,1,1408,1414,-6,"YX",1023,"N857RW","EWR","MHT",41,209,13,0,2023-04-27 13:00:00,"143510"
"243",2023,1,22,954,1000,-6,1234,1323,-49,"UA",811,"N2639U","EWR","SFO",314,2565,10,0,2023-01-22 10:00:00,"23968"
"244",2023,4,22,858,900,-2,1013,1023,-10,"9E",1296,"N132EV","JFK","IAD",45,228,9,0,2023-04-22 09:00:00,"137025"
"245",2023,2,24,2238,2229,9,335,319,16,"B6",308,"N805JB","JFK","PSE",214,1617,22,29,2023-02-24 22:00:00,"65861"
"246",2023,7,29,1742,1745,-3,2052,2050,2,"NK",26,"N950NK","EWR","LAX",307,2454,17,45,2023-07-29 17:00:00,"255885"
"247",2023,5,15,1157,1140,17,1321,1305,16,"WN",145,"N411WN","LGA","MDW",109,725,11,40,2023-05-15 11:00:00,"165744"
"248",2023,10,8,1227,1230,-3,1501,1541,-40,"AA",354,"N945AN","LGA","DFW",181,1389,12,30,2023-10-08 12:00:00,"339725"
"249",2023,12,21,1304,1300,4,1605,1612,-7,"B6",284,"N355JB","LGA","RSW",149,1080,13,0,2023-12-21 13:00:00,"425312"
"250",2023,9,20,2059,2110,-11,2237,2309,-32,"YX",1322,"N433YX","LGA","MEM",134,963,21,10,2023-09-20 21:00:00,"318726"
"251",2023,8,9,1227,1234,-7,1512,1534,-22,"UA",642,"N811UA","EWR","SAT",206,1569,12,34,2023-08-09 12:00:00,"268663"
"252",2023,6,26,532,537,-5,909,933,-24,"B6",618,"N994JL","JFK","SJU",194,1598,5,37,2023-06-26 05:00:00,"216245"
"253",2023,11,13,923,929,-6,1110,1122,-12,"YX",1289,"N132HQ","LGA","GSO",82,461,9,29,2023-11-13 09:00:00,"381705"
"254",2023,11,29,2007,1957,10,2225,2243,-18,"DL",402,"N312DN","JFK","ATL",107,760,19,57,2023-11-29 19:00:00,"400659"
"255",2023,10,20,1529,1515,14,1845,1857,-12,"DL",258,"N707TW","JFK","SFO",340,2586,15,15,2023-10-20 15:00:00,"354199"
"256",2023,12,20,1858,1859,-1,2033,2100,-27,"OO",1174,"N313SY","LGA","CLE",69,419,18,59,2023-12-20 18:00:00,"424545"
"257",2023,1,22,724,730,-6,928,1023,-55,"DL",189,"N3759","LGA","DEN",223,1620,7,30,2023-01-22 07:00:00,"23791"
"258",2023,3,30,911,915,-4,1026,1034,-8,"B6",895,"N216JB","LGA","BOS",40,184,9,15,2023-03-30 09:00:00,"107941"
"259",2023,12,25,2144,2150,-6,39,56,-17,"B6",367,"N583JB","JFK","PBI",150,1028,21,50,2023-12-25 21:00:00,"429703"
"260",2023,1,3,1504,1500,4,1645,1636,9,"YX",1854,"N232JQ","JFK","DCA",61,213,15,0,2023-01-03 15:00:00,"2386"
"261",2023,8,1,1945,1940,5,2241,2311,-30,"DL",489,"N855DN","JFK","FLL",136,1069,19,40,2023-08-01 19:00:00,"259645"
"262",2023,6,3,1422,1426,-4,1728,1725,3,"AA",1024,"N904NN","LGA","DFW",209,1389,14,26,2023-06-03 14:00:00,"189603"
"263",2023,9,5,1125,1129,-4,1330,1356,-26,"DL",361,"N833DN","JFK","ATL",98,760,11,29,2023-09-05 11:00:00,"300259"
"264",2023,8,29,1238,1248,-10,1529,1553,-24,"NK",294,"N612NK","EWR","FLL",154,1065,12,48,2023-08-29 12:00:00,"292228"
"265",2023,12,20,1500,1458,2,1704,1730,-26,"NK",575,"N650NK","EWR","ATL",105,746,14,58,2023-12-20 14:00:00,"424252"
"266",2023,9,21,1844,1730,74,2006,1906,60,"OO",1227,"N312SY","JFK","BOS",43,187,17,30,2023-09-21 17:00:00,"319819"
"267",2023,6,8,1547,1600,-13,1820,1910,-50,"AS",83,"N960AK","EWR","SEA",298,2402,16,0,2023-06-08 16:00:00,"195745"
"268",2023,3,20,1013,935,38,1315,1243,32,"B6",403,"N231JB","JFK","MCO",151,944,9,35,2023-03-20 09:00:00,"95166"
"269",2023,1,12,1222,1229,-7,1339,1349,-10,"9E",1424,"N197PQ","LGA","SCE",42,208,12,29,2023-01-12 12:00:00,"12181"
"270",2023,11,21,2041,2030,11,2201,2213,-12,"DL",399,"N128DU","LGA","ORD",110,733,20,30,2023-11-21 20:00:00,"391991"
"271",2023,1,4,1809,1540,149,2023,1816,127,"YX",1336,"N105HQ","JFK","IND",106,665,15,40,2023-01-04 15:00:00,"3580"
"272",2023,9,19,1843,1849,-6,2049,2119,-30,"9E",1760,"N316PQ","JFK","IND",101,665,18,49,2023-09-19 18:00:00,"317301"
"273",2023,1,18,701,705,-4,923,936,-13,"DL",841,"N3735D","EWR","ATL",116,746,7,5,2023-01-18 07:00:00,"18993"
"274",2023,2,1,734,730,4,1223,1023,120,"DL",182,"N395DN","LGA","DEN",270,1620,7,30,2023-02-01 07:00:00,"36153"
"275",2023,7,23,1638,1553,45,1945,1924,21,"DL",483,"N389DN","LGA","FLL",160,1076,15,53,2023-07-23 15:00:00,"248617"
"276",2023,4,12,1558,1540,18,1832,1849,-17,"DL",418,"N302DN","JFK","MCO",130,944,15,40,2023-04-12 15:00:00,"124820"
"277",2023,7,26,952,935,17,1142,1150,-8,"WN",120,"N210WN","LGA","MCI",147,1107,9,35,2023-07-26 09:00:00,"251831"
"278",2023,3,22,557,605,-8,754,813,-19,"YX",1759,"N210JQ","LGA","CLT",87,544,6,5,2023-03-22 06:00:00,"97475"
"279",2023,8,31,2010,1939,31,2257,2242,15,"B6",101,"N958JB","JFK","ONT",315,2429,19,39,2023-08-31 19:00:00,"295230"
"280",2023,7,29,1605,1420,105,1908,1705,123,"UA",496,"N423UA","EWR","IAH",188,1400,14,20,2023-07-29 14:00:00,"255810"
"281",2023,6,26,853,700,113,1002,825,97,"YX",1831,"N201JQ","LGA","BOS",43,184,7,0,2023-06-26 07:00:00,"216433"
"282",2023,12,27,1728,1725,3,1954,1954,0,"9E",1605,"N137EV","JFK","CHS",110,636,17,25,2023-12-27 17:00:00,"431404"
"283",2023,3,4,1500,1510,-10,1728,1751,-23,"YX",1290,"N401YX","LGA","XNA",185,1147,15,10,2023-03-04 15:00:00,"75274"
"284",2023,12,21,1009,959,10,1316,1319,-3,"B6",777,"N923JB","JFK","SAN",326,2446,9,59,2023-12-21 09:00:00,"425123"
"285",2023,9,2,1732,1730,2,2012,2046,-34,"B6",787,"N2060J","JFK","MIA",135,1089,17,30,2023-09-02 17:00:00,"297361"
"286",2023,5,5,1552,1559,-7,1703,1728,-25,"AA",929,"N822AW","LGA","DCA",43,214,15,59,2023-05-05 15:00:00,"153777"
"287",2023,11,28,807,650,77,1056,1004,52,"NK",843,"N603NK","EWR","LAX",319,2454,6,50,2023-11-28 06:00:00,"398617"
"288",2023,3,30,1305,1300,5,1600,1556,4,"B6",43,"N527JL","JFK","TPA",138,1005,13,0,2023-03-30 13:00:00,"108230"
"289",2023,2,28,2139,2000,99,3,2227,96,"9E",1442,"N478PX","LGA","CVG",99,585,20,0,2023-02-28 20:00:00,"70567"
"290",2023,9,27,1555,1555,0,1728,1740,-12,"AA",833,"N967AN","JFK","ORD",112,740,15,55,2023-09-27 15:00:00,"326867"
"291",2023,11,7,1528,1529,-1,1631,1648,-17,"B6",40,"N329JB","JFK","BTV",45,266,15,29,2023-11-07 15:00:00,"375216"
"292",2023,3,17,1208,1210,-2,1347,1349,-2,"YX",1276,"N428YX","LGA","BNA",137,764,12,10,2023-03-17 12:00:00,"91708"
"293",2023,2,5,1707,1710,-3,1838,1851,-13,"UA",754,"N75854","EWR","ORD",114,719,17,10,2023-02-05 17:00:00,"41637"
"294",2023,5,10,2245,2255,-10,2400,2358,2,"B6",250,"N266JB","JFK","ORH",35,150,22,55,2023-05-10 22:00:00,"160393"
"295",2023,7,22,949,945,4,1101,1135,-34,"9E",1285,"N324PQ","LGA","BGR",51,378,9,45,2023-07-22 09:00:00,"247171"
"296",2023,6,13,1429,1424,5,1557,1616,-19,"UA",524,"N463UA","EWR","MSP",131,1008,14,24,2023-06-13 14:00:00,"201518"
"297",2023,7,25,644,645,-1,950,959,-9,"DL",109,"N6715C","JFK","SLC",267,1990,6,45,2023-07-25 06:00:00,"250400"
"298",2023,9,12,603,610,-7,755,811,-16,"UA",459,"N27304","EWR","MSP",146,1008,6,10,2023-09-12 06:00:00,"308015"
"299",2023,2,20,1452,1455,-3,1659,1720,-21,"9E",1372,"N909XJ","JFK","CLT",99,541,14,55,2023-02-20 14:00:00,"60048"
"300",2023,10,1,1637,1640,-3,1749,1812,-23,"YX",1177,"N743YX","EWR","ORF",50,284,16,40,2023-10-01 16:00:00,"331636"
"301",2023,11,5,1558,1559,-1,1747,1827,-40,"DL",879,"N839DN","EWR","ATL",96,746,15,59,2023-11-05 15:00:00,"372834"
"302",2023,7,2,1137,1133,4,1243,1244,-1,"B6",641,"N283JB","JFK","ACK",45,199,11,33,2023-07-02 11:00:00,"223745"
"303",2023,1,9,1136,1029,67,1638,1521,77,"B6",1083,"N971JT","JFK","SJU",206,1598,10,29,2023-01-09 10:00:00,"8297"
"304",2023,2,7,807,800,7,1112,1120,-8,"B6",59,"N2048J","JFK","SAN",332,2446,8,0,2023-02-07 08:00:00,"43534"
"305",2023,10,1,1717,1700,17,2010,2043,-33,"DL",265,"N706TW","JFK","SFO",314,2586,17,0,2023-10-01 17:00:00,"331692"
"306",2023,10,8,517,520,-3,901,906,-5,"B6",897,"N640JB","JFK","BQN",197,1576,5,20,2023-10-08 05:00:00,"339277"
"307",2023,10,13,1024,1030,-6,1344,1329,15,"B6",177,"N943JT","JFK","LAX",349,2475,10,30,2023-10-13 10:00:00,"345687"
"308",2023,10,3,947,955,-8,1220,1249,-29,"DL",365,"N122DN","LGA","MCO",131,950,9,55,2023-10-03 09:00:00,"333698"
"309",2023,9,29,1901,1834,27,2208,2146,22,"AA",647,"N334SM","EWR","MIA",156,1085,18,34,2023-09-29 18:00:00,"329419"
"310",2023,9,27,1551,1559,-8,1740,1750,-10,"AA",937,"N766US","LGA","RDU",79,431,15,59,2023-09-27 15:00:00,"326860"
"311",2023,9,6,1600,1514,46,1736,1630,66,"UA",595,"N14237","EWR","BOS",38,200,15,14,2023-09-06 15:00:00,"301778"
"312",2023,3,14,1114,1030,44,1337,1329,8,"B6",39,"N955JB","JFK","LAS",297,2248,10,30,2023-03-14 10:00:00,"87620"
"313",2023,11,6,2207,2210,-3,118,129,-11,"DL",97,"N179DN","JFK","LAX",341,2475,22,10,2023-11-06 22:00:00,"374483"
"314",2023,4,24,2005,2004,1,2138,2147,-9,"UA",483,"N27263","EWR","CLE",62,404,20,4,2023-04-24 20:00:00,"140138"
"315",2023,9,8,1024,1016,8,1233,1240,-7,"AA",803,"N568UW","EWR","PHX",269,2133,10,16,2023-09-08 10:00:00,"303801"
"316",2023,10,15,2230,2159,31,2352,2322,30,"YX",1097,"N657RW","EWR","PWM",53,284,21,59,2023-10-15 21:00:00,"348595"
"317",2023,3,2,1717,1721,-4,2038,2055,-17,"YX",1099,"N639RW","EWR","EYW",171,1196,17,21,2023-03-02 17:00:00,"72996"
"318",2023,3,15,957,1000,-3,1305,1323,-18,"DL",133,"N833MH","JFK","LAX",326,2475,10,0,2023-03-15 10:00:00,"88890"
"319",2023,9,18,923,910,13,1147,1152,-5,"UA",166,"N37273","EWR","LAS",288,2227,9,10,2023-09-18 09:00:00,"315331"
"320",2023,6,3,1654,1700,-6,1908,1959,-51,"DL",110,"N849DN","JFK","LAS",275,2248,17,0,2023-06-03 17:00:00,"189770"
"321",2023,11,11,810,810,0,1056,1049,7,"B6",188,"N775JB","JFK","ATL",122,760,8,10,2023-11-11 08:00:00,"379488"
"322",2023,9,12,1605,1600,5,1825,1835,-10,"DL",172,"N398DN","LGA","ATL",113,762,16,0,2023-09-12 16:00:00,"308683"
"323",2023,5,14,1654,1700,-6,1937,1939,-2,"B6",906,"N624JB","LGA","ATL",117,762,17,0,2023-05-14 17:00:00,"164794"
"324",2023,4,12,1656,1659,-3,1758,1819,-21,"UA",435,"N493UA","EWR","BOS",41,200,16,59,2023-04-12 16:00:00,"124898"
"325",2023,5,8,1310,1316,-6,1535,1540,-5,"YX",1655,"N204JQ","LGA","SDF",101,659,13,16,2023-05-08 13:00:00,"157089"
"326",2023,8,17,1521,1459,22,1757,1814,-17,"DL",703,"N324NB","JFK","AUS",191,1521,14,59,2023-08-17 14:00:00,"278316"
"327",2023,1,28,936,940,-4,1419,1444,-25,"UA",668,"N75426","EWR","SJU",193,1608,9,40,2023-01-28 09:00:00,"31555"
"328",2023,9,19,1824,1835,-11,2126,2152,-26,"B6",240,"N658JB","JFK","SJC",330,2569,18,35,2023-09-19 18:00:00,"317274"
"329",2023,4,20,2039,2030,9,2214,2220,-6,"DL",428,"N114DU","LGA","ORD",114,733,20,30,2023-04-20 20:00:00,"135297"
"330",2023,9,13,1724,1712,12,1916,1919,-3,"YX",1204,"N750YX","EWR","DTW",87,488,17,12,2023-09-13 17:00:00,"310021"
"331",2023,2,23,2046,2050,-4,28,16,12,"B6",468,"N634JB","JFK","AUS",230,1521,20,50,2023-02-23 20:00:00,"64440"
"332",2023,1,25,617,615,2,945,935,10,"DL",739,"N136DQ","LGA","IAH",240,1416,6,15,2023-01-25 06:00:00,"27503"
"333",2023,2,27,804,800,4,1043,1050,-7,"UA",446,"N29129","EWR","EGE",256,1725,8,0,2023-02-27 08:00:00,"68361"
"334",2023,5,1,749,700,49,1005,1007,-2,"AS",94,"N251AK","EWR","SEA",294,2402,7,0,2023-05-01 07:00:00,"147920"
"335",2023,4,4,822,825,-3,952,959,-7,"9E",1194,"N482PX","LGA","MKE",124,738,8,25,2023-04-04 08:00:00,"114083"
"336",2023,8,25,633,640,-7,832,829,3,"9E",1254,"N320PQ","LGA","CMH",80,479,6,40,2023-08-25 06:00:00,"287178"
"337",2023,1,26,1354,1400,-6,1607,1619,-12,"YX",1240,"N858RW","EWR","CVG",110,569,14,0,2023-01-26 14:00:00,"29341"
"338",2023,12,12,1835,1845,-10,1956,2023,-27,"B6",580,"N306JB","JFK","BUF",65,301,18,45,2023-12-12 18:00:00,"415397"
"339",2023,9,8,2228,1830,238,45,2053,232,"9E",1551,"N920XJ","LGA","TYS",101,647,18,30,2023-09-08 18:00:00,"304292"
"340",2023,6,29,656,700,-4,858,902,-4,"9E",1469,"N303PQ","JFK","DTW",85,509,7,0,2023-06-29 07:00:00,"220012"
"341",2023,11,25,2132,2025,67,2346,2245,61,"UA",617,"N37413","EWR","SAV",108,708,20,25,2023-11-25 20:00:00,"395885"
"342",2023,1,15,1929,1929,0,2105,2116,-11,"YX",1869,"N223JQ","LGA","PIT",56,335,19,29,2023-01-15 19:00:00,"16110"
"343",2023,7,29,1723,1717,6,1926,1914,12,"YX",1016,"N102HQ","JFK","RDU",71,427,17,17,2023-07-29 17:00:00,"255870"
"344",2023,6,15,1847,1851,-4,2117,2122,-5,"DL",855,"N3763D","EWR","ATL",107,746,18,51,2023-06-15 18:00:00,"204304"
"345",2023,1,15,802,800,2,1000,1018,-18,"9E",1491,"N131EV","JFK","CLT",77,541,8,0,2023-01-15 08:00:00,"15314"
"346",2023,1,22,1127,1130,-3,1342,1353,-11,"YX",1184,"N724YX","EWR","IND",112,645,11,30,2023-01-22 11:00:00,"24068"
"347",2023,11,4,1250,1259,-9,1354,1419,-25,"YX",1235,"N117HQ","JFK","BOS",40,187,12,59,2023-11-04 12:00:00,"371638"
"348",2023,5,28,1356,1359,-3,1617,1624,-7,"UA",500,"N419UA","EWR","JAX",121,820,13,59,2023-05-28 13:00:00,"181955"
"349",2023,6,27,1811,1152,379,1944,1309,395,"UA",295,"N37532","EWR","BOS",48,200,11,52,2023-06-27 11:00:00,"218086"
"350",2023,8,12,637,641,-4,904,924,-20,"AA",762,"N884NN","EWR","DFW",175,1372,6,41,2023-08-12 06:00:00,"271892"
"351",2023,12,10,2019,1955,24,37,2325,72,"DL",710,"N363DN","JFK","FLL",170,1069,19,55,2023-12-10 19:00:00,"413103"
"352",2023,9,1,1952,2000,-8,2104,2130,-26,"YX",1941,"N860RW","LGA","BOS",42,184,20,0,2023-09-01 20:00:00,"296442"
"353",2023,1,25,552,600,-8,844,912,-28,"B6",833,"N607JB","LGA","FLL",152,1076,6,0,2023-01-25 06:00:00,"27471"
"354",2023,10,11,1645,1650,-5,1806,1824,-18,"YX",1039,"N766YX","EWR","BGR",60,393,16,50,2023-10-11 16:00:00,"343671"
"355",2023,3,24,600,1305,1015,906,1617,1009,"AA",970,"N992AU","LGA","MIA",155,1096,13,5,2023-03-24 13:00:00,"100145"
"356",2023,9,9,2225,1745,280,40,2026,254,"UA",849,"N472UA","EWR","LAS",275,2227,17,45,2023-09-09 17:00:00,"305316"
"357",2023,9,30,659,705,-6,909,915,-6,"AA",531,"N938AN","JFK","CLT",80,541,7,5,2023-09-30 07:00:00,"329971"
"358",2023,10,17,1904,1905,-1,2025,2035,-10,"WN",677,"N8503A","LGA","MDW",101,725,19,5,2023-10-17 19:00:00,"350828"
"359",2023,5,18,2027,2030,-3,2257,2309,-12,"9E",1348,"N926XJ","LGA","JAX",122,833,20,30,2023-05-18 20:00:00,"170284"
"360",2023,7,16,1011,1005,6,1135,1130,5,"WN",973,"N763SW","LGA","BNA",114,764,10,5,2023-07-16 10:00:00,"239756"
"361",2023,8,5,1901,1845,16,2116,2110,6,"9E",1221,"N925XJ","JFK","CVG",100,589,18,45,2023-08-05 18:00:00,"264378"
"362",2023,7,9,NA,1800,NA,NA,1939,NA,"YX",872,"N639RW","EWR","PIT",NA,319,18,0,2023-07-09 18:00:00,"232266"
"363",2023,12,16,1728,1735,-7,1837,1900,-23,"YX",1742,"N220JQ","JFK","BOS",33,187,17,35,2023-12-16 17:00:00,"419865"
"364",2023,10,11,622,629,-7,839,836,3,"YX",1278,"N106HQ","LGA","DTW",92,502,6,29,2023-10-11 06:00:00,"342916"
"365",2023,10,23,1502,1449,13,1653,1655,-2,"AA",500,"N324SH","JFK","CLT",81,541,14,49,2023-10-23 14:00:00,"357472"
"366",2023,6,19,719,720,-1,917,1003,-46,"DL",194,"N862DN","JFK","LAS",277,2248,7,20,2023-06-19 07:00:00,"208064"
"367",2023,10,14,701,705,-4,943,1021,-38,"DL",219,"N380DN","LGA","FLL",143,1076,7,5,2023-10-14 07:00:00,"346610"
"368",2023,12,28,1325,1325,0,1437,1500,-23,"WN",995,"N400WN","LGA","BNA",116,764,13,25,2023-12-28 13:00:00,"432149"
"369",2023,4,30,2213,1955,138,2350,2152,118,"YX",1219,"N438YX","LGA","CMH",76,479,19,55,2023-04-30 19:00:00,"147528"
"370",2023,9,22,706,700,6,941,1012,-31,"AS",85,"N977AK","EWR","SEA",293,2402,7,0,2023-09-22 07:00:00,"320208"
"371",2023,12,24,523,510,13,824,802,22,"B6",207,"N632JB","JFK","MCO",147,944,5,10,2023-12-24 05:00:00,"428109"
"372",2023,11,17,1817,1805,12,2146,2118,28,"NK",352,"N617NK","EWR","FLL",143,1065,18,5,2023-11-17 18:00:00,"387191"
"373",2023,1,11,1216,955,141,1406,1151,135,"9E",1535,"N905XJ","JFK","CLE",74,425,9,55,2023-01-11 09:00:00,"10729"
"374",2023,2,28,1128,1130,-2,1518,1434,44,"DL",198,"N832DN","JFK","LAS",351,2248,11,30,2023-02-28 11:00:00,"69829"
"375",2023,12,5,1738,1740,-2,2038,2048,-10,"UA",705,"N14120","EWR","IAH",209,1400,17,40,2023-12-05 17:00:00,"407329"
"376",2023,12,14,1700,1707,-7,1825,1848,-23,"UA",121,"N27258","EWR","ORD",109,719,17,7,2023-12-14 17:00:00,"417617"
"377",2023,2,22,2055,2100,-5,2229,2230,-1,"OO",1167,"N308SY","JFK","IAD",54,228,21,0,2023-02-22 21:00:00,"63137"
"378",2023,8,25,1326,1326,0,1538,1551,-13,"NK",32,"N650NK","EWR","ATL",101,746,13,26,2023-08-25 13:00:00,"287664"
